#separator:Tab
#html:false
#tags column:7
#columns:ID	Front	Back	Scope	Note	Source	Tags
tw-judicial-4313448c77a2c7af6b5a:zh-en	家庭暴力案件	domestic violence cases	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1001	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4313448c77a2c7af6b5a:en-zh	domestic violence cases	家庭暴力案件	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1001	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-431cc60710a9acf4e537:zh-en	司法院大法官会议规则	Regulations Governing the Adjudication of Grand Justices Council	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:301	OpenLegalLexicon origin::TW review::source_attributed domain::dispute_resolution
tw-judicial-431cc60710a9acf4e537:en-zh	Regulations Governing the Adjudication of Grand Justices Council	司法院大法官会议规则	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:301	OpenLegalLexicon origin::TW review::source_attributed domain::dispute_resolution
tw-judicial-4330dfd58f9e3212a933:zh-en	台中高等行政法院	Taichung High Administrative Court	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:1683	OpenLegalLexicon origin::TW review::source_attributed domain::administrative domain::dispute_resolution
tw-judicial-4330dfd58f9e3212a933:en-zh	Taichung High Administrative Court	台中高等行政法院	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:1683	OpenLegalLexicon origin::TW review::source_attributed domain::administrative domain::dispute_resolution
tw-judicial-433d8bded07074b3fa1a:zh-en	奖励投资条例施行细则	Enforcement Rules of the Act of Encouragement of Investment	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1821	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-433d8bded07074b3fa1a:en-zh	Enforcement Rules of the Act of Encouragement of Investment	奖励投资条例施行细则	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1821	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-435ecbf08ac2a32ab9c9:zh-en	收养	adoption	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:510	OpenLegalLexicon origin::TW review::source_attributed domain::family
tw-judicial-435ecbf08ac2a32ab9c9:en-zh	adoption	收养	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:510	OpenLegalLexicon origin::TW review::source_attributed domain::family
tw-judicial-4376bfcda4cb46c30f36:zh-en	退休金其他现金给与补偿金	supplementary compensation for pension and other cash benefits	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1100	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4376bfcda4cb46c30f36:en-zh	supplementary compensation for pension and other cash benefits	退休金其他现金给与补偿金	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1100	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-439f492489995205f24b:zh-en	税捐扣除额	tax deduction	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1457	OpenLegalLexicon origin::TW review::source_attributed domain::tax
tw-judicial-439f492489995205f24b:en-zh	tax deduction	税捐扣除额	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1457	OpenLegalLexicon origin::TW review::source_attributed domain::tax
tw-judicial-43bd6deef7376ded87d2:zh-en	人格尊严	personal dignity	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:20	OpenLegalLexicon origin::TW review::source_attributed domain::civil
tw-judicial-43bd6deef7376ded87d2:en-zh	personal dignity	人格尊严	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:20	OpenLegalLexicon origin::TW review::source_attributed domain::civil
tw-judicial-43c21236c06e70f41444:zh-en	清算程序	liquidation proceedings	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1280	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-43c21236c06e70f41444:en-zh	liquidation proceedings	清算程序	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1280	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-43e4975ad653df03282a:zh-en	中药	Chinese medicine	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:116	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-43e4975ad653df03282a:en-zh	Chinese medicine	中药	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:116	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-441699eba468266e7ff5:zh-en	司法院法官遴选委员会	Judicial Selection Committee of the Judicial Yuan	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:308	OpenLegalLexicon origin::TW review::source_attributed domain::dispute_resolution
tw-judicial-441699eba468266e7ff5:en-zh	Judicial Selection Committee of the Judicial Yuan	司法院法官遴选委员会	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:308	OpenLegalLexicon origin::TW review::source_attributed domain::dispute_resolution
tw-judicial-4439bdb717dd23fb0249:zh-en	惩戒处分议决	passing of a resolution to discipline	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:2038	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4439bdb717dd23fb0249:en-zh	passing of a resolution to discipline	惩戒处分议决	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:2038	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-44497bf578f2e839ff47:zh-en	国营事业管理办法	Regulations Governing the Management of State-owned Enterprises	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1227	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-44497bf578f2e839ff47:en-zh	Regulations Governing the Management of State-owned Enterprises	国营事业管理办法	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1227	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-449b22e66aea7df0df27:zh-en	资本公积	capital surplus	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1590	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-449b22e66aea7df0df27:en-zh	capital surplus	资本公积	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1590	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-44a2f074323109369466:zh-en	行政救济程序;行政争讼程序	procedures for administrative remedies	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:578	OpenLegalLexicon origin::TW review::source_attributed domain::administrative
tw-judicial-44a2f074323109369466:en-zh	procedures for administrative remedies	行政救济程序;行政争讼程序	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:578	OpenLegalLexicon origin::TW review::source_attributed domain::administrative
tw-judicial-44ccda687e50c4385568:zh-en	办理民事诉讼事件应行注意事项	Precautionary Matters on Handling Civil Procedure	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1922	OpenLegalLexicon origin::TW review::source_attributed domain::civil domain::dispute_resolution
tw-judicial-44ccda687e50c4385568:en-zh	Precautionary Matters on Handling Civil Procedure	办理民事诉讼事件应行注意事项	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1922	OpenLegalLexicon origin::TW review::source_attributed domain::civil domain::dispute_resolution
tw-judicial-44d08d6264e045a6d3fd:zh-en	议长	speaker	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:2082	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-44d08d6264e045a6d3fd:en-zh	speaker	议长	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:2082	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-44db17969462827deaf6:zh-en	诽谤罪	criminal defamation	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1858	OpenLegalLexicon origin::TW review::source_attributed domain::criminal
tw-judicial-44db17969462827deaf6:en-zh	criminal defamation	诽谤罪	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1858	OpenLegalLexicon origin::TW review::source_attributed domain::criminal
tw-judicial-44ea8b2b9da9e9624820:zh-en	美发室	Beauty Salon	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:947	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-44ea8b2b9da9e9624820:en-zh	Beauty Salon	美发室	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:947	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-451e0782e6e65a23f9be:zh-en	台北市国税局	Taipei National Tax Administration	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:321	OpenLegalLexicon origin::TW review::source_attributed domain::tax
tw-judicial-451e0782e6e65a23f9be:en-zh	Taipei National Tax Administration	台北市国税局	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:321	OpenLegalLexicon origin::TW review::source_attributed domain::tax
tw-judicial-453c105e90aa1fa29088:zh-en	法治国	constitutional state (Rechtsstaat)	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:787	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-453c105e90aa1fa29088:en-zh	constitutional state (Rechtsstaat)	法治国	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:787	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-454af6b54dc210959b39:zh-en	相当补偿;合理补偿	fair compensation	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:931	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-454af6b54dc210959b39:en-zh	fair compensation	相当补偿;合理补偿	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:931	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4578748c2a4c9637d940:zh-en	事实审	trial on matters of fact	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:690	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4578748c2a4c9637d940:en-zh	trial on matters of fact	事实审	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:690	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4588a765f59c994746e0:zh-en	预备军官	reserve military officers	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1631	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4588a765f59c994746e0:en-zh	reserve military officers	预备军官	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1631	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-458d9185b13bf54d8db0:zh-en	劳动检查法	Labor Inspection Act	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1397	OpenLegalLexicon origin::TW review::source_attributed domain::employment
tw-judicial-458d9185b13bf54d8db0:en-zh	Labor Inspection Act	劳动检查法	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1397	OpenLegalLexicon origin::TW review::source_attributed domain::employment
tw-judicial-45d204e62762c13144b7:zh-en	七十九年特种考试台湾省基层公务人员考试规则	Regulations for Taiwan Province Basic-Level 1990 Civil Servants Specific Examination	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:8	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-45d204e62762c13144b7:en-zh	Regulations for Taiwan Province Basic-Level 1990 Civil Servants Specific Examination	七十九年特种考试台湾省基层公务人员考试规则	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:8	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-45d480276b952d8c5e7a:zh-en	特有财产	separate property	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1043	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-45d480276b952d8c5e7a:en-zh	separate property	特有财产	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1043	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-4642d8aba1b8e2815c94:zh-en	私有土地所有权人	private land owner	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:668	OpenLegalLexicon origin::TW review::source_attributed domain::civil domain::property
tw-judicial-4642d8aba1b8e2815c94:en-zh	private land owner	私有土地所有权人	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:668	OpenLegalLexicon origin::TW review::source_attributed domain::civil domain::property
tw-judicial-46587a23a2ecc262868f:zh-en	解除	Exemption	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1582	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-46587a23a2ecc262868f:en-zh	Exemption	解除	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:1582	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-467226260f1d48bd4c03:zh-en	审查科	Screening Section	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:1790	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-467226260f1d48bd4c03:en-zh	Screening Section	审查科	来源地区 TW / 法域 待核查 / 司法行政廳		tw-judicial:1790	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-469589b0f42a83902aa2:zh-en	扣缴义务人	person charged with withholding duty; tax withholder	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:505	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-469589b0f42a83902aa2:en-zh	person charged with withholding duty; tax withholder	扣缴义务人	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:505	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-46bb061860b988924f8f:zh-en	公务人员退休法施行细则	Enforcement Rules of Public Functionaries Retirement Act	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:169	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
tw-judicial-46bb061860b988924f8f:en-zh	Enforcement Rules of Public Functionaries Retirement Act	公务人员退休法施行细则	来源地区 TW / 法域 待核查 / 憲法法庭書記廳		tw-judicial:169	OpenLegalLexicon origin::TW review::source_attributed domain::unclassified
