#separator:Tab
#html:false
#tags column:7
#columns:ID	Front	Back	Scope	Note	Source	Tags
cn-liability-breach:zh-en	违约责任	liability for breach of contract	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	不履行合同义务或履行不符合约定时承担的继续履行、补救、赔偿等责任。 责任形式并不限于赔钱，也可包括继续履行或采取补救措施。 项目释译，非官方译文；breach 在此限定为合同义务违反。	oll-cn-core:cn-liability-breach | 中华人民共和国民法典（2020） 第577条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts jurisdiction::CN
cn-liability-breach:en-zh	liability for breach of contract	违约责任	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	不履行合同义务或履行不符合约定时承担的继续履行、补救、赔偿等责任。 责任形式并不限于赔钱，也可包括继续履行或采取补救措施。 项目释译，非官方译文；breach 在此限定为合同义务违反。	oll-cn-core:cn-liability-breach | 中华人民共和国民法典（2020） 第577条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts jurisdiction::CN
cn-limitation-period:zh-en	诉讼时效	limitation period for civil claims	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	请求法院保护民事权利所受的法定期间制度，期间届满可产生时效抗辩。 普通期间为三年，法律另有规定的除外；届满并非当然消灭权利，已自愿履行者不得仅以届满请求返还。 项目释译，非官方译文；不要与诉讼中的提交材料期限混淆。	oll-cn-core:cn-limitation-period | 中华人民共和国民法典（2020） 第188,192条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::dispute_resolution jurisdiction::CN
cn-limitation-period:en-zh	limitation period for civil claims	诉讼时效	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	请求法院保护民事权利所受的法定期间制度，期间届满可产生时效抗辩。 普通期间为三年，法律另有规定的除外；届满并非当然消灭权利，已自愿履行者不得仅以届满请求返还。 项目释译，非官方译文；不要与诉讼中的提交材料期限混淆。	oll-cn-core:cn-limitation-period | 中华人民共和国民法典（2020） 第188,192条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::dispute_resolution jurisdiction::CN
cn-limited-capacity:zh-en	限制民事行为能力	limited capacity for civil juristic acts	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	实施民事法律行为受到法律限制，需要法定代理、同意或追认的行为能力状态。 八周岁以上未成年人，以及不能完全辨认自己行为的成年人，适用不同条款；纯获利益或与其认知状况相适应的行为可独立实施。 项目释译，非官方译文；limited 不表示完全没有行为能力。	oll-cn-core:cn-limited-capacity | 中华人民共和国民法典（2020） 第19,22条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-limited-capacity:en-zh	limited capacity for civil juristic acts	限制民事行为能力	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	实施民事法律行为受到法律限制，需要法定代理、同意或追认的行为能力状态。 八周岁以上未成年人，以及不能完全辨认自己行为的成年人，适用不同条款；纯获利益或与其认知状况相适应的行为可独立实施。 项目释译，非官方译文；limited 不表示完全没有行为能力。	oll-cn-core:cn-limited-capacity | 中华人民共和国民法典（2020） 第19,22条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-limited-liability-company:zh-en	有限责任公司	limited liability company	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国公司法（2023修订）	依公司法设立、股东以认缴出资额为限对公司承担责任的公司类型。 公司本身以全部财产对其债务承担责任；公司责任与股东责任应分开理解。 项目释译，非官方译文；英文仅对应本法公司类型，不自动等同美国 LLC。	oll-cn-core:cn-limited-liability-company | 中华人民共和国公司法（2023修订） 第2,3,4条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5233383/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::company jurisdiction::CN
cn-limited-liability-company:en-zh	limited liability company	有限责任公司	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国公司法（2023修订）	依公司法设立、股东以认缴出资额为限对公司承担责任的公司类型。 公司本身以全部财产对其债务承担责任；公司责任与股东责任应分开理解。 项目释译，非官方译文；英文仅对应本法公司类型，不自动等同美国 LLC。	oll-cn-core:cn-limited-liability-company | 中华人民共和国公司法（2023修订） 第2,3,4条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5233383/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::company jurisdiction::CN
cn-malicious-collusion:zh-en	恶意串通	malicious collusion	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	行为人与相对人恶意配合，损害他人合法权益的情形。 第一百五十四条规定此类民事法律行为无效。 项目释译，非官方译文；collusion 在此需要结合恶意及损害他人合法权益的条件理解。	oll-cn-core:cn-malicious-collusion | 中华人民共和国民法典（2020） 第154条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-malicious-collusion:en-zh	malicious collusion	恶意串通	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	行为人与相对人恶意配合，损害他人合法权益的情形。 第一百五十四条规定此类民事法律行为无效。 项目释译，非官方译文；collusion 在此需要结合恶意及损害他人合法权益的条件理解。	oll-cn-core:cn-malicious-collusion | 中华人民共和国民法典（2020） 第154条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-management-without-mandate:zh-en	无因管理	management of another's affairs without mandate	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	没有法定或者约定义务，为避免他人利益受损而管理他人事务的行为。 符合法律规定的管理人可请求受益人偿还必要费用；无因不是没有任何事实原因。 项目释译，非官方译文；也常借用拉丁语 negotiorum gestio；本库使用解释性英文。	oll-cn-core:cn-management-without-mandate | 中华人民共和国民法典（2020） 第121条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-management-without-mandate:en-zh	management of another's affairs without mandate	无因管理	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	没有法定或者约定义务，为避免他人利益受损而管理他人事务的行为。 符合法律规定的管理人可请求受益人偿还必要费用；无因不是没有任何事实原因。 项目释译，非官方译文；也常借用拉丁语 negotiorum gestio；本库使用解释性英文。	oll-cn-core:cn-management-without-mandate | 中华人民共和国民法典（2020） 第121条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-marital-joint-debt:zh-en	夫妻共同债务	joint marital debt	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依夫妻共同意思表示，或一方为家庭日常生活需要等法定情形所负的夫妻债务。 超出家庭日常生活需要的单方债务原则上不属于共同债务，债权人证明法定例外的除外。 项目释译，非官方译文；joint marital debt 不等于婚内任何债务。	oll-cn-core:cn-marital-joint-debt | 中华人民共和国民法典（2020） 第1064条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::family jurisdiction::CN
cn-marital-joint-debt:en-zh	joint marital debt	夫妻共同债务	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依夫妻共同意思表示，或一方为家庭日常生活需要等法定情形所负的夫妻债务。 超出家庭日常生活需要的单方债务原则上不属于共同债务，债权人证明法定例外的除外。 项目释译，非官方译文；joint marital debt 不等于婚内任何债务。	oll-cn-core:cn-marital-joint-debt | 中华人民共和国民法典（2020） 第1064条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::family jurisdiction::CN
cn-market-dominance:zh-en	市场支配地位	dominant market position	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国反垄断法（2022修正）	经营者在相关市场中能够控制交易条件或阻碍、影响他人进入市场的地位。 拥有支配地位与滥用支配地位应分别判断；第二十二条针对滥用行为设限。 项目释译，非官方译文；不将 dominant position 自动视为违法状态。	oll-cn-core:cn-market-dominance | 中华人民共和国反垄断法（2022修正） 第22条 https://www.csrc.gov.cn/beijing/c105536/c7431869/content.shtml	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::competition jurisdiction::CN
cn-market-dominance:en-zh	dominant market position	市场支配地位	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国反垄断法（2022修正）	经营者在相关市场中能够控制交易条件或阻碍、影响他人进入市场的地位。 拥有支配地位与滥用支配地位应分别判断；第二十二条针对滥用行为设限。 项目释译，非官方译文；不将 dominant position 自动视为违法状态。	oll-cn-core:cn-market-dominance | 中华人民共和国反垄断法（2022修正） 第22条 https://www.csrc.gov.cn/beijing/c105536/c7431869/content.shtml	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::competition jurisdiction::CN
